0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,4,Kiss Me,Sixpence None The Richer,75,208680,1997-11-22,8
0.672,0.648,1,-7.275,0,0.333,0.744,0.0,0.114,0.64,93.114,4,Street Jazz,Awon,47,154837,2017-05-08,7
0.564,0.791,10,-7.419,1,0.031,0.0858,0.881,0.222,0.419,107.02,4,Party Theme,Anemone,0,179439,2018-04-27,7
0.657,0.79,5,-5.41,1,0.196,0.763,2.65e-05,0.103,0.606,96.225,4,Unparallelled (Original) [feat. DJ Phrikshun & Decompoze],One Be Lo,7,291186,2005-02-15,9
0.843,0.709,10,-7.756,0,0.187,0.0676,0.0,0.353,0.686,103.576,4,Masters of the Universe (feat. One Be Lo & Senim Silla),Binary Star,18,194900,2000-10-31,9
0.559,0.393,0,-11.095,1,0.0237,0.717,0.0,0.0532,0.669,90.105,4,The Best of My Love - 2013 Remaster,Eagles,41,274891,2003-10-21,8
0.825,0.425,1,-11.529,1,0.381,0.0204,0.0,0.284,0.35,89.177,4,Invetro,Organized Konfusion,14,271533,1997-01-01,9
0.406,0.128,9,-16.983,0,0.0349,0.359,0.0019,0.656,0.191,110.272,5,The Thin Ice,Pink Floyd,54,146321,1979-11-30,8
0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,4,OUTTA MY MIND,Monsune,60,226005,2019-08-30,9
0.661,0.701,6,-10.925,0,0.0363,0.196,0.887,0.152,0.963,151.531,4,Benny's Here,Natural Child,0,401240,2016-09-16,9
0.755,0.67,8,-7.056,0,0.409,0.033,0.0,0.47,0.77,91.392,4,Status - Jazz Spastiks Remix,Godfather Don,17,221639,2018-11-01,10
0.638,0.481,7,-10.789,1,0.0649,0.226,0.0032,0.316,0.533,105.392,4,Don't Let No One Get You Down,War,0,244400,1975-01-01,7
0.622,0.409,5,-13.484,0,0.0362,0.65,0.023,0.142,0.785,86.173,4,So Into You,Atlanta Rhythm Section,58,260866,1976-12,7
0.654,0.883,2,-5.208,1,0.386,0.0329,0.0,0.12,0.322,179.783,4,Over Here (feat. Shae Money),Ruste Juxx,13,177766,2017-09-22,8
0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181,4,Uber Everywhere,MadeinTYO,55,153428,2016-02-26,10
0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,4,Hunnybee,Unknown Mortal Orchestra,0,268333,2018-04-06,10
0.739,0.624,11,-10.342,0,0.433,0.0183,0.0,0.339,0.497,92.496,4,Remind Me,RBL Posse,38,352800,1992-01-07,8
0.856,0.622,7,-13.055,1,0.326,0.0622,0.0,0.111,0.695,94.377,4,"G's by the 1,2,3's",RBL Posse,26,356466,1992-01-07,9
0.49,0.712,8,-6.954,1,0.509,0.151,0.0,0.127,0.597,87.495,4,Fake Names,Freddie Gibbs,48,224200,2019-06-28,8
0.55,0.574,4,-6.01,1,0.0314,0.236,0.000432,0.0989,0.227,122.047,4,Dissolve,Private Island,0,331904,2014-09-09,8
0.741,0.657,0,-9.589,0,0.0374,0.00224,0.00756,0.0825,0.25,94.211,4,Mastermind,Deltron 3030,50,214306,2000,9
0.611,0.596,6,-6.115,0,0.302,0.153,0.0,0.349,0.142,86.768,4,"Y'All Scared (feat. T-Mo, Big Gipp & Khujo)",Outkast,0,260640,1998-09-29,10
0.642,0.355,5,-14.196,1,0.0329,0.0951,3.44e-05,0.0865,0.725,180.26,4,Wave of Mutilation - UK Surf,Pixies,42,180133,2001-03-05,10
0.722,0.717,8,-8.201,0,0.138,0.75,0.741,0.325,0.685,171.111,4,Ulla Dulla,Traffik Island,0,154359,2020-02-21,8
0.668,0.733,6,-6.052,1,0.418,0.0118,0.0,0.236,0.617,171.275,4,Closer - Sam Sneed Version,Capone-N-Noreaga,0,211866,1997-06-17,9
0.731,0.561,8,-4.827,1,0.223,0.00144,0.0269,0.0447,0.308,90.026,4,Bus Ride (Instrumental),Quasimoto,0,99160,2013-06-25,10
0.549,0.755,2,-7.055,1,0.189,0.558,0.0,0.162,0.491,83.387,4,O' Lord - Interlude,Lord Finesse,0,82466,1996-02-20,7
0.718,0.958,10,-3.574,1,0.347,0.0118,0.000464,0.692,0.393,122.023,4,Hate Street Dialogue,The Avener,41,259480,2015-02-20,7
0.725,0.809,1,-4.941,1,0.309,0.134,0.0,0.369,0.755,90.991,4,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,51,487960,2018-09-28,7
0.645,0.568,5,-8.895,0,0.0288,0.0811,0.0,0.276,0.625,94.34,4,Living In This World,Guru,26,269000,1995-07-18,7
0.775,0.416,1,-9.298,1,0.4,0.181,1.55e-05,0.515,0.904,91.317,4,Get Money,MED,21,220733,2015-10-30,9
0.699,0.805,7,-9.992,1,0.118,0.0348,1.6e-05,0.645,0.684,98.345,4,Choice Of Weapons,Guru,21,264106,1995-07-18,9
0.449,0.39,7,-9.232,1,0.0366,0.692,0.813,0.114,0.699,165.172,4,Blinuet,Zoot Sims,27,278640,2012-11-08,7
0.71,0.742,1,-9.017,1,0.15,0.0178,0.0708,0.355,0.64,90.047,4,For You,Guru,25,240733,1995-07-18,9
0.553,0.871,2,-6.981,1,0.343,0.039,0.0,0.178,0.439,97.811,4,One Man Army (feat. One Be Lo),Binary Star,10,266423,2000-10-31,9
0.679,0.427,2,-6.154,1,0.0498,0.255,0.0104,0.134,0.485,95.545,4,Sun Goddess,Yesterday's New Quintet,0,237746,2001-10-01,9
0.804,0.74,7,-7.943,1,0.289,0.436,0.0,0.341,0.72,92.982,4,Ninteen Seventy Something,Masta Ace,24,172506,2012-07-17,9
0.47,0.385,6,-13.159,0,0.0296,0.767,0.0653,0.179,0.694,112.377,4,California Dreamin',Bobby Womack,63,200973,1969-01,8
0.419,0.871,11,-6.432,0,0.468,0.715,0.0,0.211,0.577,201.451,4,Raid,Madvillain,0,150520,2004-03-24,10
0.814,0.767,9,-8.5,0,0.0595,0.00585,0.21,0.324,0.336,101.193,4,The Finest (Instrumental),MF DOOM,1,262306,1999-04-20,10
0.75,0.632,9,-7.287,0,0.391,0.0941,0.0,0.21,0.74,92.063,4,"Love In, Love Out",Cormega,0,191413,2002-06-25,9
0.577,0.852,10,-5.344,0,0.246,0.474,0.0,0.717,0.726,178.856,4,Never Change - RUSHMORE Remix,AZ,0,294564,2017-10-13,7
0.861,0.317,6,-14.623,1,0.323,0.675,0.688,0.111,0.593,79.966,4,Hittin' Switchez,Former City Records,63,60894,2018-08-06,9
0.374,0.728,4,-7.149,0,0.0454,0.017,8.47e-06,0.374,0.549,113.137,4,Song For Ella,Cap'n Marble,37,160500,2020-12-11,7
0.494,0.439,2,-11.16,1,0.0577,0.23,0.00689,0.0966,0.487,70.049,4,The Suburbs,Mr Little Jeans,47,307066,2014-01-01,9
0.89,0.498,9,-9.286,1,0.332,0.138,0.0,0.143,0.521,99.187,4,Album B....,Tweedy Bird Loc,3,214040,1994,10
0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499,4,Lowdown,Boz Scaggs,61,315640,1976,8
0.505,0.622,10,-8.372,1,0.0321,0.0809,0.000789,0.212,0.194,86.006,4,Tech Noir,Gunship,50,297432,2015-07-24,7
0.667,0.701,7,-7.841,1,0.275,0.0417,0.000143,0.0896,0.321,82.673,4,This Morning (feat. Breeze & Queen Heroine),Material,4,233560,1999-09-28,9
0.8,0.556,1,-11.881,1,0.462,0.119,0.0,0.295,0.637,120.821,4,My Mind Went Blank,DJ Screw,46,397466,1995-08-01,9
0.855,0.698,2,-9.672,1,0.445,0.158,0.0,0.325,0.712,93.927,4,"Ballers (Outro) (feat. Hot Boys, Big Tymers & Tear Da Club Up Thugs) - Cash Money Mix",Project Pat,0,368426,1999-09-14,7
0.816,0.568,10,-12.672,0,0.22,0.0199,0.000822,0.267,0.764,99.19,4,Funky Dividends,Three Times Dope,33,258186,1988-12-09,7
0.635,0.674,4,-6.771,0,0.342,0.015,1.01e-05,0.201,0.467,102.174,4,"Severe Punishment (feat. U-God, GZA, Raekwon, RZA & Masta Killa)",Wu-Tang Clan,45,289733,1997-06-03,10
0.579,0.479,6,-7.562,0,0.0389,0.691,0.0,0.126,0.392,146.174,4,You Just Don't Know,Phyllis Hyman,21,254240,1986-08-15,9
0.381,0.592,7,-10.879,1,0.289,0.446,0.0,0.534,0.673,84.974,1,Bistro,Madvillain,0,67520,2004-03-24,8
0.639,0.957,2,-7.864,0,0.385,0.00831,0.853,0.203,0.187,95.033,4,Sickfit,Madvillain,0,81880,2004-03-24,10
0.727,0.753,6,-10.27,1,0.305,0.521,0.0,0.16,0.888,84.035,4,What Can You Dooo,B Flatt,11,239486,2018-01-30,10
0.662,0.726,5,-6.875,1,0.0609,0.504,0.00138,0.15,0.698,89.248,4,Groovy Situation,Mel & Tim,0,192173,1996,10
0.627,0.632,1,-9.085,1,0.405,0.187,0.0,0.716,0.727,89.587,4,"Maria (feat. Ol' Dirty Bastard, Cappadonna & RZA)",Wu-Tang Clan,38,175373,1997-06-03,7
0.435,0.912,5,-6.895,0,0.0965,0.554,0.547,0.773,0.321,138.566,4,Fire,The Crazy World Of Arthur Brown,0,175893,2010-12-16,10
0.669,0.709,9,-10.133,1,0.217,0.0648,1.3e-05,0.121,0.654,83.968,4,Love Vs. Hate,Brand Nubian,8,271733,1998-09-01,9
0.831,0.685,5,-5.244,0,0.138,0.633,0.000219,0.339,0.782,96.002,4,After The Smoke Is Clear,Ghostface Killah,31,197720,1996,10
0.483,0.775,2,-6.582,1,0.0312,0.0388,0.64,0.0963,0.698,119.478,4,Visions - 2013 Remaster,Eagles,32,238662,1975,7
0.737,0.44,9,-12.714,1,0.0406,0.762,0.0376,0.073,0.538,109.962,4,Soulless Friends,Peter Cat Recording Co.,0,227293,2019-06-07,7
0.794,0.502,8,-5.69,1,0.107,0.235,0.0639,0.108,0.212,84.415,4,All Good,Illa J,45,185286,2008-11-11,8
0.401,0.915,5,-6.829,1,0.0461,0.000592,0.0572,0.317,0.361,169.905,4,Isombard,Declan McKenna,49,223853,2017-07-21,9
0.749,0.839,1,-9.173,0,0.231,0.0364,0.0,0.134,0.64,87.587,4,San Francisco Knights,People Under The Stairs,51,271080,1999-10-26,8
0.326,0.751,1,-6.464,0,0.866,0.666,0.0,0.0918,0.39,177.065,4,Whole Wide World,Declaime,30,288853,2011-01-01,7
0.496,0.36,7,-11.264,1,0.0279,0.831,0.886,0.116,0.142,63.064,4,Sunshine,Mother Funk,0,233812,2015-04-27,7
0.652,0.789,9,-8.33,0,0.289,0.474,8.99e-05,0.19,0.661,171.52,4,Sorcerers feat. MF Doom & Invizible Handz,John Robinson,0,185560,2009-03-06,9
0.64,0.81,4,-10.19,1,0.033,0.031,2.22e-06,0.0492,0.804,122.868,4,Heaven Is A Place On Earth,Belinda Carlisle,55,247293,1987-10-05,9
0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,4,Come Back to Earth,Mac Miller,71,161840,2018-08-03,7
0.595,0.76,4,-11.388,0,0.597,0.351,0.0,0.805,0.621,175.002,4,Canibus #2 Freestyle - Explict,DJ Clue,10,171206,2009-10-03,7
0.883,0.647,10,-14.054,0,0.197,0.0633,0.0,0.254,0.739,101.649,4,Everything's Gonna Be Alright,Naughty By Nature,0,291866,1991-09-03,9
0.546,0.503,9,-7.652,1,0.0275,0.841,5.57e-05,0.132,0.612,130.568,4,Stay Awhile,She & Him,33,156986,2014-11-28,8
0.558,0.377,9,-13.967,0,0.0316,0.567,0.861,0.135,0.617,103.523,4,Shabop Shalom,Devendra Banhart,0,278213,2007-09-25,7
0.849,0.42,7,-10.378,1,0.294,0.0223,7.59e-06,0.199,0.44,103.039,4,Impress The Kid,Slick Rick,23,214000,1999-01-01,9
0.509,0.814,9,-10.856,1,0.12,0.314,0.83,0.933,0.614,94.776,4,Intro - Live 1977,Fleetwood Mac,46,48373,1977-02-04,10
0.4,0.267,10,-12.488,1,0.0323,0.744,0.00734,0.103,0.0872,144.799,3,Perfect Day,Lou Reed,65,225000,1972-12-01,8
0.578,0.822,1,-5.652,0,0.274,0.435,0.0,0.274,0.752,96.076,4,Fresh Fest (feat. Reggie B),Masta Ace,13,199306,2012-07-17,7
0.637,0.702,10,-8.394,0,0.0441,0.00368,0.88,0.0991,0.878,88.368,4,Let It Slide - Instrumental,O.C.,18,240997,1994-10-18,9
0.74,0.899,11,-7.221,1,0.321,0.0452,0.0972,0.33,0.777,89.454,4,Ice Water (feat. Ghostface Killah & Cappadonna),Raekwon,38,218133,1995,7
0.655,0.661,0,-7.465,1,0.114,0.212,1.86e-05,0.837,0.406,95.147,4,Tha Ho In You,DJ Quik,21,284826,1995,8
0.67,0.284,1,-20.257,1,0.0466,0.00113,0.537,0.23,0.709,87.974,4,I GOT U OPIN (REMIX),Black Moon,17,273480,2007-09-25,8
0.667,0.562,9,-8.947,1,0.0986,0.3,0.00358,0.222,0.965,144.421,5,I'd Rather Go Blind,The Frightnrs,48,213254,2019-06-28,7
0.782,0.478,5,-9.731,0,0.0527,0.692,0.00122,0.0626,0.636,140.08,4,Bae Caught Me Vapin',Fantasy Guys,34,214248,2016-06-23,8
0.791,0.715,7,-7.363,1,0.371,0.196,0.0,0.0818,0.418,93.172,4,"Wu Banga 101 (feat. GZA, Cappadonna, Masta Killa & Raekwon)",Ghostface Killah,36,263200,2000-02-08,9
0.587,0.637,7,-8.092,1,0.898,0.444,0.0,0.185,0.634,175.73,4,Life Is...,Quasimoto,0,139813,2005-05-03,10
0.444,0.498,0,-11.838,1,0.0306,0.457,0.958,0.138,0.405,82.675,4,Orris Root Powder,MF DOOM,2,121639,2006-01-24,7
0.888,0.35,4,-11.107,0,0.233,0.0198,0.0,0.143,0.586,144.55,4,Got My Strap,Tweedy Bird Loc,7,238426,1994,8
0.806,0.977,11,-3.295,0,0.265,0.639,3.37e-06,0.139,0.781,97.16,4,Axis,One Be Lo,17,184241,2005-02-15,7
0.692,0.371,5,-12.348,1,0.0277,0.941,0.00612,0.101,0.671,92.358,4,Early Blue,F. J. McMahon,0,182053,2009-11-30,8
0.703,0.394,10,-14.976,0,0.0459,0.136,0.0023,0.05,0.825,86.866,4,Soul Shadows - Edit,The Crusaders,39,383506,1987-01-01,7
0.824,0.347,5,-13.032,0,0.361,0.0588,4.4e-06,0.407,0.585,92.089,4,Terror,Masta Ace Incorporated,44,319160,1995-01-01,10
0.502,0.114,0,-12.963,1,0.0366,0.961,0.172,0.124,0.221,79.046,3,Some Things Last A Long Time,Daniel Johnston,0,294213,1990-01-01,9
0.572,0.463,9,-16.172,0,0.0241,0.391,0.25,0.152,0.702,100.679,4,Butter Cookie (Keep Me There) - Early Demo; 2004 Remaster,Fleetwood Mac,26,131853,1977-02-04,7
0.804,0.823,1,-5.422,0,0.256,0.0812,0.0,0.0794,0.719,87.322,4,Temperature's Rising (feat. Crystal Johnson),Mobb Deep,53,300200,1995-04-25,10
0.692,0.546,5,-7.33,1,0.0262,0.696,0.415,0.302,0.483,95.042,4,Candy Wrappers,Summer Salt,0,194418,2017-07-18,9
0.5,0.804,3,-6.407,1,0.108,0.0201,0.0,0.12,0.674,89.58,4,Dead Bent,MF DOOM,10,142320,1999-04-20,9
0.63,0.66,10,-10.088,0,0.595,0.101,0.00243,0.378,0.663,184.638,4,Starz,Jaylib,0,183240,2003,7
0.801,0.74,11,-6.073,1,0.367,0.0829,1.43e-06,0.0988,0.674,175.816,4,Blowin' Up In The World,Kool G Rap,32,264026,1995-09-05,9
0.759,0.563,0,-8.643,1,0.0338,0.699,0.619,0.144,0.86,136.67,4,Avalon,Roxy Music,62,256839,1982-05-01,7
0.483,0.263,11,-11.541,1,0.0401,0.199,0.000306,0.109,0.166,123.453,4,Paul,Big Thief,0,183894,2016-05-27,7
0.665,0.742,0,-8.214,0,0.0716,0.253,0.00384,0.295,0.826,125.088,4,Fish On The Sand - Remastered 2004,George Harrison,28,204306,1987-11-02,9
0.539,0.51,5,-8.11,1,0.128,0.0708,0.0,0.155,0.064,109.971,4,No Explanation,Cousin Stizz,28,245772,2015-06-02,7
0.523,0.938,2,-4.362,1,0.0652,0.000176,0.929,0.32,0.877,152.009,4,What a Pleasure,Beach Fossils,0,152684,2011-03-08,10
0.803,0.637,4,-7.191,0,0.105,0.276,1.68e-05,0.22,0.5,97.032,4,23,Rejjie Snow,0,181613,2018-02-16,10
0.573,0.433,2,-9.403,0,0.0247,0.0594,0.00017,0.118,0.451,139.97,4,Mortal Projections,Djo,1,188095,2019-08-30,7
0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,4,Dream Girl,Crisaunt,68,179286,2019-02-14,10
0.578,0.42,9,-13.552,0,0.0361,0.000461,0.46,0.138,0.895,160.621,4,Cathedral,Galt MacDermot,27,134613,2000-01-01,10
0.562,0.925,2,-5.456,1,0.0316,0.00245,0.739,0.0929,0.677,123.024,4,Torrey Pine,Chris Cohen,0,254651,2016-05-06,8
0.708,0.802,9,-4.49,0,0.03,0.00376,0.219,0.11,0.741,117.021,4,Breeze,Jermango Dreaming,55,233907,2019-04-16,10
0.689,0.338,7,-11.624,1,0.0309,0.298,0.913,0.0959,0.309,83.991,4,Collective Dreamwish of Upperclass Elegance,Grandaddy,28,326933,1998-08-25,8
0.362,0.113,8,-15.097,0,0.0355,0.834,0.000398,0.11,0.142,139.746,3,Drug Song,Dave Bixby,38,205374,1969,8
0.431,0.373,11,-15.142,0,0.0346,0.389,0.728,0.143,0.253,128.153,4,Breathe (In the Air),Pink Floyd,71,169534,1973-03-01,8
0.782,0.451,7,-18.109,1,0.326,0.471,0.0,0.11,0.741,96.107,4,Act Like U Want It - F.A.P. Mix,Black Moon,8,302160,2007-11-20,10
0.578,0.84,10,-7.435,0,0.345,0.482,0.0,0.48,0.529,95.565,4,Hardcore Hustle,Madvillain,0,81920,2004-03-24,10
0.889,0.466,1,-10.74,1,0.36,0.0854,7.37e-06,0.384,0.403,100.17,4,"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)",Wu-Tang Clan,59,177066,1993-11-09,7
0.639,0.453,9,-9.683,1,0.0821,0.443,0.0857,0.294,0.809,89.04,4,I' Been Watching You,The South Side Movement,32,183100,1973-07-25,10
0.565,0.75,6,-5.665,1,0.0854,0.0367,0.738,0.0668,0.966,172.883,4,Another Classic (Instrumental),Cimer Amor,0,235590,2010-05-25,8
0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4,Boogie Wonderland,"Earth, Wind & Fire",73,288293,1979-06,9
0.668,0.672,9,-10.79,1,0.3,0.581,1.09e-06,0.0403,0.613,115.767,4,Sympathy For The Devil,The Rolling Stones,0,377746,1968-12-06,9
0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,4,Never Going Back Again - 2004 Remaster,Fleetwood Mac,69,134400,1977-02-04,9
0.719,0.487,9,-6.21,0,0.0604,0.711,8.36e-05,0.0958,0.345,121.729,4,Tadow,Masego,0,301639,2017-10-06,9
0.661,0.91,7,-2.664,1,0.295,0.169,0.0,0.0939,0.709,88.875,4,Equality,Afu-Ra,0,277320,2000-10-24,8
0.608,0.621,1,-9.305,1,0.42,0.0883,0.00366,0.127,0.617,179.974,4,Youngblood,Quasimoto,0,99840,2013-06-18,10
0.499,0.491,2,-7.635,1,0.0322,0.0582,0.166,0.118,0.136,134.001,3,Cary Me Back,Mild High Club,0,233136,2016-08-26,7
0.814,0.672,9,-9.176,0,0.349,0.00378,0.0,0.077,0.648,91.689,4,Day One,D.I.T.C.,0,256000,2000-02-22,7
0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,4,Check Yes Or No,George Strait,68,200666,1995-09-12,9
0.75,0.37,7,-14.212,1,0.362,0.0118,0.000275,0.488,0.33,180.009,4,Hype-Nitis,Canibus,17,227826,1998-01-01,7
0.0836,0.0868,6,-13.0,1,0.0349,0.887,0.958,0.341,0.0356,177.964,3,Ceiling Zero,Mild High Club,0,37397,2016-08-26,9
0.674,0.645,0,-7.501,1,0.252,0.00631,0.000115,0.266,0.475,159.927,4,Wu-Revolution (Featuring Poppa Wu and Uncle Pete) (feat. Poppa Wu & Uncle Pete),Wu-Tang Clan,36,406426,1997-06-03,8
0.888,0.515,1,-6.246,1,0.271,0.247,0.0,0.446,0.264,141.009,4,Bigger Than You (feat. Drake & Quavo),2 Chainz,54,225893,2018-06-15,8
0.675,0.658,4,-10.795,0,0.362,0.000892,5.44e-05,0.0441,0.407,176.213,4,Sacrifice,Group Home,35,206600,1995-01-01,7
0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,4,I Can't Stand the Rain,Ann Peebles,58,150400,1974-06-11,9
0.314,0.336,5,-15.307,0,0.0278,0.972,0.887,0.109,0.258,78.682,4,I Love Music,Ahmad Jamal Trio,44,442440,1970,8
0.601,0.625,2,-10.501,1,0.0414,0.364,0.0734,0.0843,0.686,101.98,4,Ride or Die,Durand Jones & The Indications,0,254722,2021-07-30,7
0.735,0.686,4,-7.562,0,0.0366,0.00108,0.874,0.0933,0.0656,121.011,4,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,61,258933,2014-01-01,8
0.597,0.783,6,-5.373,0,0.329,0.541,0.0,0.545,0.541,93.288,4,Bullyshit,Quasimoto,0,187240,2005-05-03,7
0.381,0.659,2,-3.888,1,0.176,0.159,0.0,0.34,0.16,85.723,4,420 (Blaze Up),Snoop Dogg,52,265301,2017-05-19,7
0.73,0.837,6,-5.359,0,0.281,0.385,0.0,0.321,0.867,92.127,4,You Never Knew,Hieroglyphics,50,273573,1998-01-01,10
0.867,0.582,7,-11.603,1,0.0552,0.00226,0.000854,0.0607,0.497,95.126,4,Make Munne,Black Moon,0,264973,1993,10
0.887,0.537,11,-9.21,0,0.294,0.00213,3.95e-05,0.125,0.376,76.006,4,Sucks on Dick (feat. Juicy J),Project Pat,0,183133,1999-09-14,10
0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,4,Cult of Personality,Living Colour,64,294826,1988,10
0.647,0.856,5,-4.451,1,0.266,0.153,0.0,0.262,0.637,143.953,4,Bonjour,Nas,36,201560,2018-06-15,8
0.914,0.774,6,-12.255,1,0.0639,0.0572,0.716,0.114,0.974,119.252,4,Mandrake,MF DOOM,2,137132,2006-01-24,8
0.377,0.387,5,-11.688,1,0.029,0.89,0.427,0.108,0.644,149.126,4,Didn't I,Darondo,0,209186,2005-01-24,10
0.79,0.626,1,-7.231,1,0.173,0.349,0.0,0.34,0.668,132.055,4,Hold Tight,Phonte,20,131565,2016-07-22,10
0.533,0.724,7,-8.954,0,0.311,0.275,4.59e-06,0.118,0.504,89.862,4,Curls,Madvillain,0,95506,2004-03-24,9
0.74,0.899,11,-7.221,1,0.321,0.0452,0.0972,0.33,0.777,89.454,4,Ice Water (feat. Ghostface Killah & Cappadonna),Raekwon,38,218133,1995,7
0.873,0.465,4,-8.95,0,0.0618,0.245,0.307,0.134,0.729,89.982,4,Flip Ya Lid,Nightmares On Wax,37,324173,2006-02-20,10
0.809,0.638,8,-5.646,0,0.28,0.262,0.0,0.453,0.608,94.893,4,Righteous Minds,Joey Bada$$,67,224042,2012-06-12,8
0.899,0.592,6,-8.082,1,0.332,0.138,8.24e-05,0.335,0.736,101.038,4,Method Man (feat. Method Man) - Home Grown Version,Wu-Tang Clan,45,310466,1993-11-09,10
0.697,0.879,9,-4.833,0,0.15,0.0195,4.61e-05,0.084,0.75,128.07,4,Canned Heat,Jamiroquai,33,331066,1987,7
0.316,0.00843,5,-30.838,1,0.0462,0.993,0.962,0.239,0.263,70.891,3,Sea Of Tranquility,Julius Aston,45,175318,2018-03-27,7
0.582,0.554,10,-7.214,1,0.0293,0.216,0.0816,0.098,0.642,93.218,4,Hypnosis,Holy Hive,0,231868,2020-05-29,10
0.688,0.737,6,-9.31,0,0.0678,0.0769,0.641,0.114,0.666,131.042,4,Shark Smile - Edit,Big Thief,0,194760,2017-05-08,8
0.832,0.606,6,-7.817,1,0.0989,0.00647,2.58e-05,0.279,0.676,159.95,4,Tell Them,The Doppelgangaz,0,179894,2009-12-01,10
0.534,0.495,9,-9.417,0,0.0275,0.663,0.4,0.122,0.332,82.001,4,New Illusion,Houndstooth,0,253266,2013-07-16,8
0.7,0.487,11,-11.158,1,0.0499,0.166,0.875,0.116,0.77,169.999,4,The Chills (featuring Rakaa Iriscience) - Instrumental,Joey Chavez,0,200080,1998,8
0.652,0.631,1,-7.484,1,0.416,0.158,0.0,0.119,0.852,88.989,4,24-7,Quasimoto,0,168506,2000-06-13,8
0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,4,All Caps,Madvillain,0,130479,2004-03-24,10
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,4,Feels Like We Only Go Backwards,Tame Impala,72,192960,2012-01-01,9
0.665,0.483,8,-14.199,1,0.685,0.591,0.0,0.151,0.734,112.924,4,Who Gives You The Right,The B.U.M.S,5,194026,1995-01-01,10
0.86,0.448,8,-8.636,0,0.385,0.0595,0.0,0.145,0.292,99.853,4,The Abduction,Tony Touch,0,206533,2000-04-18,10
0.655,0.393,9,-9.983,1,0.0248,0.3,2.4e-06,0.263,0.482,94.99,4,Mystical Experience,SMiiLE,6,228813,2019-01-13,10
0.834,0.591,10,-7.543,0,0.305,0.0553,0.0,0.074,0.9,104.944,4,Egyptian Luvr (feat. Aminé and Dana Williams),Rejjie Snow,0,256613,2018-02-16,7
0.589,0.558,9,-13.907,0,0.939,0.589,0.0,0.0807,0.258,80.705,1,The Closing (feat. Raekwon),Wu-Tang Clan,27,157293,1997-06-03,10
0.741,0.556,11,-9.724,1,0.233,0.103,4.73e-05,0.316,0.751,89.921,4,Frozen,Slick Rick,21,191760,1999-01-01,8
0.487,0.62,6,-6.412,1,0.0631,0.648,0.0269,0.169,0.567,155.838,4,Misanthropulsar,Dumbo Gets Mad,38,207537,2015-07-13,10
0.592,0.601,11,-10.152,0,0.0632,0.201,0.951,0.496,0.521,166.985,4,La Lucha Sigue,Ocote Soul Sounds,4,185973,2016-03-18,8
0.504,0.903,11,-6.195,0,0.0703,0.257,0.859,0.0621,0.917,125.379,4,Aftershower Funk,Joe Bataan,27,311666,1973,9
0.547,0.75,9,-7.345,0,0.332,0.203,4.96e-05,0.149,0.547,97.469,4,The Foundation,Tony Touch,0,229893,2000-04-18,8
0.631,0.904,5,-2.855,0,0.234,0.662,4.81e-06,0.0914,0.904,176.957,4,Rocketship,One Be Lo,16,263131,2005-02-15,8
0.611,0.721,8,-7.607,1,0.443,0.037,0.000116,0.184,0.832,180.072,4,"Reunited (feat. GZA, Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,53,321733,1997-06-03,7
0.51,0.568,0,-10.215,1,0.236,0.0488,0.000216,0.0742,0.507,179.583,3,Executioner Style,Kool G Rap,24,245466,1995-09-05,10
0.723,0.587,8,-9.22,0,0.0313,0.297,0.826,0.272,0.96,134.528,4,Soul Heaven,Syl Johnson,0,155546,2010-11-09,10
0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,4,Return of the Mack,Mark Morrison,72,213093,1996-04-22,9
0.763,0.858,7,-5.212,1,0.322,0.0842,0.0,0.17,0.655,90.561,4,And So,Boot Camp Clik,33,229933,2002,10
